id,nome,latitude,longitude,tipo
1985,type,-20.9120609,-51.3568115,comercio
1986,Coopemart,-3.7515808,-49.6698878,cooperativa
1987,type,-30.147229,-51.130835,cooperativa
1988,"Ascaripi - Assoc. dos Cat. do Rio Piacicaba",-19.9263129,-43.1694701,cooperativa
1989,"Verdemar Comércio de Resíduos Sólidos Ltda",-14.8689595,-40.8547025,comercio
1990,"Secretaria de Meio Ambiente",-22.955203,-45.84081,pev
1991,"Bioterra Reciclagem ",-15.66684174,-55.99049091,comercio
1992,"RIOLIMPO - MANAUS",-3.0871336,-59.9500246,comercio
1993,"Associação dos Agentes Recicladores do Crato",-7.2327584,-39.4146644,cooperativa
1994,"Associação Comunitária de Três Cachoeiras",-29.443235,-49.90662,cooperativa
1995,"Associação dos Catadores do Aurá",-1.3671967,-48.4343898,associacao
1996,type,-22.4193538,-43.422575,pev
1997,"Usina de Triagem Lago Azul",-16.055526,-48.0506976,cooperativa
1998,Reciminas,-16.6585548,-41.0283736,comercio
1999,ACAMARI,-24.44686,-50.74457,cooperativa
2000,"Associação dos Catadores Vale da Esperança",-19.0081688,-57.6515503,associacao
2001,"Grupo de catadores de Pirenópolis ",-15.84774711,-48.98168564,cooperativa
2002,COMDEP,-22.5795048,-43.6886855,cooperativa
2003,"Cooperativa de Produção de Reciclagem de Jacutinga",-22.2654498,-46.617529,cooperativa
2004,type,-23.1772283,-46.8999296,pev
2005,type,-24.9332363,-53.4467339,cooperativa
2006,type,-23.0112358,-43.4537293,pev
2007,"P.G.L. Comércio de Sucata Plásticas",-1.3582047,-48.3694283,comercio
2008,type,-23.0076813,-46.8205268,comercio
2009,type,-22.8086756,-42.9580837,cooperativa
2010,Cooperaitapema,-27.1375694,-48.6155447,cooperativa
2011,type,-17.90213849,-51.72633648,comercio
2012,"Reciclagem São Pedro Barretos",-20.433333,-48.583333,comercio
2013,"Cooperativa de Catadores de Lixo de Ibatiba",-20.2403501,-41.5060644,cooperativa
2014,"Cooperativa de Votorantim - Coopervot",-23.527103,-47.434377,cooperativa
2015,type,-24.9654468,-53.4218197,comercio
2016,"CARREFOUR PIRACICABA",-22.72560298,-47.67414093,pev
2017,type,-12.8447711,-38.4627225,pev
2018,type,-22.9870971,-47.004389,cooperativa
2019,type,-2.5525682,-44.2200515,pev
2020,type,-22.570426,-47.402676,cooperativa
2021,"Ecoponto São Jorge",-18.9641603,-48.2264146,pev
2022,"Centro de Triagem do Municipio do Turvo",-28.911282,-49.665216,triagem
2023,"Usina de Triagem e Compostagem de Raul Soares",-20.1022283,-42.4546772,triagem
2024,"Cooperviva - Cooperativa de Trabalho dos Catadores de Materiais Reaproveitáveis de Rio Claro",-22.36805487,-47.55582333,cooperativa
2025,type,-28.2795151,-52.4335706,cooperativa
2026,type,-22.742236,-43.4482852,pev
2027,"Carrefour Lagoa Santa",-19.6437949,-43.9046301,pev
2028,"Associação dos Agentes Ambientais de Santa Helena",-24.86015569,-54.32486057,cooperativa
2029,"Fiatlux Reciclagem ",-10.72451689,-48.3915782,comercio
2030,"HS Reciclagem - Comercio Atacadista de Papel Vidro e Plastico Reciclavel",-18.1623827,-47.9105816,comercio
2031,"Cooperativa de Catadores Itairó",-15.2564559,-40.2576361,cooperativa
2032,"COOPRF COOPERATIVA DE CATADORES DE RECICLAGEM",-22.7469075,-43.3083318,cooperativa
2033,"ARS Comércio de Reciclagem Ltda",-23.3481754,-46.8460395,comercio
2034,Resisul,-30.8724302,-51.8146087,comercio
2035,type,-22.4035658,-42.9708109,pev
2036,"Cooperativa Serra de Caldas ",-17.71443206,-48.53665352,cooperativa
2037,type,-23.108727,-50.37800074,comercio
2038,"COOPERAM - Cooperativa de Catadores de Materiais Recicláveis  do Tocantins",-10.25504314,-48.31555367,cooperativa
2039,type,-21.0467718,-49.377404,comercio
2040,"Reciclagem Sagrada Família Ltdª",-20.1515984,-44.8985639,comercio
2041,"Reciclagem Júnior",-22.3870868,-47.5438877,comercio
2042,"PEV - SUPERCENTER FRANCA",-20.5504415,-47.4095209,pev
2043,"Central de Triagem ",-20.82833065,-51.73084259,comercio
2044,type,-25.87561583,-50.38950205,comercio
2045,"Reciclagem Sucatão",-21.5376483,-46.6717591,comercio
2046,"Cooperativa de Catadores de Materiais Recicláveis de Trindade ",-16.62566513,-49.52293396,cooperativa
2047,type,-21.2183115,-50.4299398,comercio
2048,"Cora Associação dos Trabalhadores de Mat. Rec. de Arujá",-23.3934956,-46.3327928,cooperativa
2049,Reciclaben,-1.35960215,-48.24706078,cooperativa
2050,type,-23.522161,-46.463604,pev
2051,"CREIA - Cooperativa de Recicladores por Ibiuna e o Ambiente",-23.6571517,-47.2257045,cooperativa
2052,"MOLAMBO - APARAS DE PAPEL",-25.431655,-49.37965,comercio
2053,"Cooreca Cooperativa de trab.dos recicladores da cidade de Cajati",-24.71763614,-48.09247971,cooperativa
2054,"Associação dos Catadores de Recicláveis de Itanhandú",-22.2977614,-44.9267218,cooperativa
2055,"Comércio de Papéis Buracão",-23.456131,-51.975867,comercio
2056,"Projeto Eccovida (filial Maricá)",-22.919081,-42.8183017,comercio
2057,"S.A. Reciclagem",-12.9383125,-38.4935231,comercio
2058,"Associação de Recicladores Mãos Dadas",-29.7544165,-51.1421237,associacao
2059,"ASCARBE - Associação dos Catadores de Materirias Reciclaveis de Campo Belo",-20.8658388,-45.2732011,cooperativa
2060,type,-21.713403,-43.4063748,comercio
2061,"ASCATAG - Associação dos Catadores de Recicláveis de Cataguases",-21.3973901,-42.7095476,cooperativa
2062,"Associação de Catadores de Recicláveis de Dores do Indaía ",-19.4589572,-45.5987125,associacao
2063,"Copercicla - Coop. de Reciclagens de Ituiutaba",-18.9681128,-49.4580204,cooperativa
2064,"Comércio de Sucatas Nossa Senhora De Fátima Ltda",-28.3119135,-52.794995,comercio
2065,type,-29.846949,-51.139121,comercio
2066,type,-20.891631,-47.5856464,comercio
2067,"RECICLAGEM J.M. AZEVEDO RECICLAGEM ME",-22.712056,-42.599951,comercio
2068,"Recoplast Comércio de Reciclagem",-7.2533669,-39.3183956,comercio
2069,type,-20.3493201,-40.3503114,comercio
2070,type,-25.538339,-49.190978,comercio
2071,"PEV - SUPERCENTER BAURU",-22.3450322,-49.0475109,pev
2072,"Aterro Sanitário de São Gonçalo do Rio Abaixo",-19.828142,-43.3819934,cooperativa
2073,type,-25.5386178,-49.3267858,comercio
2074,"Associação de Catadores de Buritizeiro - ACRB",-17.3627444,-44.9603799,associacao
2075,"Associação de Reciclagem de Guararapes",-21.25286,-50.645839,cooperativa
2076,"Cooperuni - Cooperativa Unidos para Vencer - Águia de Ouro",-22.8975389,-47.1776508,cooperativa
2077,"Cooperativa de Reciclagem Vida Nova",-23.208692,-46.742668,cooperativa
2078,type,-28.9614226,-49.4823601,comercio
2079,"PEV - BOMPREÇO PETROLINA",-9.3978699,-40.5078341,pev
2080,"Associação de Catadores de Materiais Recicláveis de Rosário do Sul",-30.2435219,-54.9209477,associacao
2081,"Reciclagem Preto do Ferro Velho",-21.99445015,-48.39164257,comercio
2082,"Carrefour Itu",-23.25770478,-47.29858875,pev
2083,type,-24.5075355,-47.8418726,comercio
2084,"Ambiental - Cooperativa",-23.260966,-51.400812,cooperativa
2085,type,-23.09485202,-52.4529366,comercio
2086,type,-22.9858379,-47.5099739,comercio
2087,"ASSOCATA - Associação de Catadores de Materiais Recicláveis",-20.9642483,-42.0386163,cooperativa
2088,"Comércio de Sucatas Leonel",-23.5785716,-48.027291,comercio
2089,type,-16.68809757,-49.11601067,comercio
2090,type,-18.8588323,-48.2863499,comercio
2091,type,-22.3509433,-43.1198085,pev
2092,"Projeto NAOTT - Núcleo de Atenção de Orientação Terapeutica",-22.638439,-47.044927,comercio
2093,"ACAMAR - Associação de Catadores Materiais Reciclavéis de Lavras",-21.24494238,-44.99334812,cooperativa
2094,"CooperResíduos",-24.027906,-52.37899,cooperativa
2095,"ASCAP - Associação dos Catadores de Papel e Material Reciclável de Nova Lima",-19.9958584,-43.9135328,cooperativa
2096,Zimplast,-28.27010468,-48.7010622,comercio
2097,"ASCAMART ",-25.23124022,-53.96967558,associacao
2098,"Associação de Catadores de Materiais Recicláveis de Alto Paraíso de Goiás",-14.15169442,-47.52047279,associacao
2099,"ECOELCE Centro Caucaia",-3.7345363,-38.6563247,pev
2100,type,-25.3500285,-51.4858539,comercio
2101,type,-28.6394371,-53.6061695,cooperativa
2102,"helio paiva assayag",-2.6275565,-56.7440892,pev
2103,"GR Sucata",-21.1861476,-45.4440422,comercio
2104,type,-22.723214,-43.467292,pev
2105,type,-29.135017,-51.521595,comercio
2106,type,-22.966257,-43.0368836,pev
2107,type,-19.2740417,-40.0837871,comercio
2108,"FFS Sucatas",-22.1509045,-50.0963753,comercio
2109,type,-23.180099,-50.651581,comercio
2110,"Acapel - Estatuto da Associação dos Catadores de Papelão e Material Reciclavél de São Manuel",-22.733512,-48.5721922,cooperativa
2111,type,-22.7039616,-43.5659233,pev
2112,type,-19.7723883,-47.9251398,comercio
2113,type,-22.45521839,-44.38884258,pev
2114,"Calixo - Cooperativa do Aterro Sanitário de Osório",-29.92811481,-50.22601604,cooperativa
2115,"Usina de Reciclagem e Compostagem de Lixo Guanhães",-18.796247,-42.6398204,cooperativa
2116,"Usina  Ecoporanga",-18.2081551,-40.6069041,cooperativa
2117,"PEV - NACIONAL S.BORJA-S.DORNELES",-28.6584442,-56.0006295,pev
2118,"Depósito de Reciclagem do Gavazzi",-22.5375437,-44.7745704,comercio
2119,type,-15.8538035,-48.9585537,pev
2120,"Associação dos Catadores de Reciclaveis de Motuca",-21.5082967,-48.1534372,cooperativa
2121,Suavetok,-26.74126436,-53.53431702,comercio
2122,"PEV - NACIONAL GRAMADO CENTRO",-29.3818236,-50.8715135,pev
2123,"Coopervida - Coop dos Agentes Recicladores Vida Nova",-20.4435053,-54.6477591,cooperativa
2124,"UTC - Usina de Triagem e Compostagem",-20.7480267,-45.9027192,cooperativa
2125,"Cooperativa de Reciclagem de Vargem Grande Paulista",-23.598901,-47.0133297,cooperativa
2126,"Associação de Catadores Sólidos de Guzolândia",-20.6425577,-50.3690343,cooperativa
2127,"Comunidade Cooper 3 R - Rio Mogi Guaçu",-22.37446,-46.93313,cooperativa
2128,"Grupo de Catadores de Lucas do Rio Verde ",-13.0633667,-55.9210316,cooperativa
2129,"COOPERVAT ? COOPERATIVA DE COLETA E RECICLAGEM DO VALE DE TIJUCAS",-27.2404747,-48.6344105,cooperativa
2130,"Usina de Triagem de Materiais Reciclados de Serro",-18.6053062,-43.3759291,triagem
2131,"Depósito do Bruce ",-22.8775283,-43.7674691,comercio
2132,"Reciclagem Santiago",-21.62826872,-51.17371559,comercio
2133,type,-26.1227,-49.8453362,cooperativa
2134,type,-23.565904,-46.632309,pev
2135,type,-22.4308275,-46.8177721,comercio
2136,"COORELI - Cooperativa de Reciclagem e Limpeza de Taquara",-29.6589112,-50.68529606,cooperativa
2137,"ACARELI - Associação Comunitária Aparecida de Reciclagem de Lixo Sócio Cultural",-27.614058,-48.6431908,cooperativa
2138,"Reciclagem Pq das Flores",-23.854381,-46.705001,comercio
2139,"AESJO - Associação dos Agentes Ambientais São José Operário",-25.4118868,-52.4167985,cooperativa
2140,"Reciclar Garcia",-27.244745,-48.752228,comercio
2141,"LM Reciclagem",-23.1360696,-46.4679179,comercio
2142,"Centro Municipal de Reciclagem",-30.16088524,-53.58025789,cooperativa
2143,type,-10.9255641,-37.0534409,pev
2144,"ACAMARU - Associação de Catadores de Material Reciclavel de Urucânia",-20.3510048,-42.740249,associacao
2145,type,-18.00950857,-49.37139988,comercio
2146,"KSI Reciclagem",-26.806223,-49.255562,comercio
2147,"Associação dos Catadores de Mat. Rec. de Palmital",-24.88189,-52.1637,cooperativa
2148,type,-29.8759628,-51.1781817,comercio
2149,"COORETUP - Coop. de Trabalho dos Recicladores  de Tupã",-21.9250757,-50.5344471,cooperativa
2150,type,-23.4866933,-46.7836934,cooperativa
2151,"Reciclagem Bressan Ltda",-22.6112553,-46.9234776,comercio
2152,"Recicla Brasil",-20.1519364,-41.6232171,comercio
2153,"GAL - Grupo Ambientalista de Lençóis",-12.56034418,-41.38627052,associacao
2154,"Nova Esperança Cooperariva dos Catadores de Itararé",-24.0870051,-49.3259918,cooperativa
2155,type,-21.7697876,-47.0917886,comercio
2156,type,-25.3377789,-49.260622,comercio
2157,"ASTRINE - Associação de Tridores de Materiais Recicláveis de Nova Era",-19.753053,-43.026989,cooperativa
2158,type,-21.4781219,-51.5401457,comercio
2159,"COCARE (RECILAGOS - SR. IVAN)",-22.7480772,-41.8813152,comercio
2160,"Corpus - Saneamento e Obras Ltda.",-23.1045001,-47.2127898,cooperativa
2161,type,-22.7962599,-43.2064405,pev
2162,ASCAMRRP,-19.4503771,-44.7489774,associacao
2163,type,-19.5630211,-46.9834471,cooperativa
2164,"Associação dos Catadores de Recicláveis de Manduri",-23.0027866,-49.324606,associacao
2165,"Projeto Estação Reciclar",-18.4255974,-49.2246026,cooperativa
2166,"PEV Tetra Pak Monte Mor",-22.95455034,-47.30137825,pev
2167,"CITEGEM - Consórcio Intermunicipal de Gestão Multifuncional",-27.540339,-53.8721287,comercio
2168,"Efraim Comércio",-27.2037327,-49.6533279,comercio
2169,type,-26.232664,-48.525063,comercio
2170,"Reciclagem José Benedito da Silva",-21.7654797,-48.838737,comercio
2171,"Reciclagem Dois Irmãos",-23.0458672,-49.1691371,comercio
2172,type,-24.190965,-46.8138117,pev
2173,"Aldeir Torres",-22.659785,-43.1272084,pev
2174,"Associação dos Agentes Econômicos Eológicos de Capão da Canoa",-29.650296,-49.997716,cooperativa
2175,"Grupo de Catadores de Porto Nacional ",-10.7510169,-48.37966919,cooperativa
2176,"Terra Viva Recicláveis Filial ",-16.2613083,-47.9314638,comercio
2177,"Associação de Catadores de Cruz Alta",-28.6454883,-53.605355,associacao
2178,"Cooperativa de Agentes Ambientais Mãos Dadas",-21.1949744,-47.8516472,cooperativa
2179,type,-25.492628,-54.557513,cooperativa
2180,type,-16.67208539,-49.21248436,comercio
2181,"Velho reciclagem",-23.8105001,-46.0445643,comercio
2182,"Ferro Velho do Porquinho",-19.957423,-43.94182,comercio
2183,type,-16.6517652,-49.3168661,comercio
2184,type,-23.34813,-51.90261,cooperativa
2185,type,-23.8552838,-46.1393937,pev
2186,"Continental Obras e Serviços",-26.8746929,-52.4122881,comercio
2187,"Supermercado Maranhão",-21.12980493,-48.97035599,pev
2188,"ACPG - Associação de Catadores de Papel de Guarapuava",-25.36088853,-51.48622513,cooperativa
2189,"ASSCAMARG- Associação dos Catadores de Materiais Recicláveis de Guarapa",-20.6510723,-40.5066887,cooperativa
2190,"Cooper - Santa Gertrudes",-23.8400587,-46.7531552,cooperativa
2191,"Alumiplast - Comércio de Materiais Reciclavéis",-20.730904,-48.049975,comercio
2192,"Coop. dos Recicladores de Resíduos Orgânicos e Inorgânicos de Santa Cecília do Sul",-28.1308653,-51.9268451,cooperativa
2193,type,-20.166667,-41.766667,comercio
2194,"ASCAMARI - Associação dos Catadores de Materiais Reciclaveis de Itapemirim",-20.8906965,-40.7748738,cooperativa
2195,"Irandi Lopes Daniel e Cia",-22.730563,-48.5625774,comercio
2196,type,-16.8726091,-49.2720901,pev
2197,"Associação Jaraguaense de Reciclagem do Vale do Itapocu",-26.46482965,-49.14873362,associacao
2198,type,-23.592033,-46.78762,cooperativa
2199,"Centro de Triagem e Recebimento de Materiais Reciclaveis",-16.9732392,-48.9596253,cooperativa
2200,type,-22.9400232,-42.1838171,pev
2201,"Jordan Sucatas",-26.4864048,-49.0596793,comercio
2202,"Projeto Semear ",-6.4953984,-43.7028998,pev
2203,"Reciclagem do Milton",-23.6043136,-46.9247094,comercio
2204,type,-1.4550205,-48.5023682,pev
2205,type,-22.9463387,-46.5428503,cooperativa
2206,type,-20.4087454,-54.5752746,comercio
2207,"ACOMAR - Associação dos Catadores de São Miguel do Oeste",-26.740816,-53.530819,cooperativa
2208,"Cooperativa de Reciclagem de Borborema",-21.6205376,-49.0745678,cooperativa
2209,"ABCAMARP - Associação de Catadores de Materiais Recicláveis de Nova Rosa da Penha II",-20.2541807,-40.3750817,cooperativa
2210," Cooperativa de Catadores Recicla Conquista",-14.877005,-40.8445869,cooperativa
2211,"A.D. Santos Reciclagem",-22.8129504,-43.0583594,comercio
2212,type,-22.8997011,-47.2349482,comercio
2213,"Usina de Triagem e Compostagem de Simonésia",-20.1192315,-41.9948108,triagem
2214,"FERRO VELHO JOSÉ MORAES ",-22.2688063,-42.5055741,comercio
2215,"PEV - NACIONAL C.ALTA-CONCEIÇÃO",-28.6500657,-53.5905621,pev
2216,"COOPERAR - Cooperativa de Trabalho e Produção dos Recicladores de Arar",-28.9670341,-49.49048728,cooperativa
2217,type,-22.8763055,-42.3393321,comercio
2218,type,-22.8351578,-42.1465425,pev
2219,"CARE - Cooperativa dos Agentes Autônomos de Reciclagem de Aracaju",-11.0889217,-37.1343693,cooperativa
2220,"Associação de União Paulista",-20.89344049,-49.89428043,cooperativa
2221,type,-21.789772,-48.1961954,pev
2222,"Reciclagem Economia",-21.2286583,-50.8673443,comercio
2223,type,-8.8545724,-36.5133327,comercio
2224,"Triagem Municipal",-23.49324,-49.92875,cooperativa
2225,"Grupo de Catadores do Lixão de Igarapé-Açu",-1.12059839,-47.6300025,cooperativa
2226,type,-23.297232,-51.387863,comercio
2227,"ACOMARE - Assoc. dos Coletores de Materiais Recicláveis de Registro - CIDADÃO CATADOR",-24.5025335,-47.8422529,cooperativa
2228,"Recipak Telhas e Placas Ecológicas",-21.1659672,-50.4665146,comercio
2229,type,-23.424572,-46.558338,comercio
2230,"COOPCHAMAR.Cooperativa Chapadense de Materiais Recicláveis ",-15.45111565,-55.74039102,cooperativa
2231,"ASCAMARB - Associação dos Catadores de Materiais Reciclados de Barra de São Francisco",-18.7553213,-40.8968398,cooperativa
2232,"Associação União",-22.06782,-51.58363,cooperativa
2233,"Resitech Gerenciamento Ambiental",-20.3349414,-41.1304328,comercio
2234,COOLIMPA,-14.748114,-39.0670891,cooperativa
2235,"Fuglipel Comércio de Sucatas e Resíduos",-24.1051421,-49.34305,comercio
2236,"Trical Cabrália Reciclagem",-15.8595914,-38.8902677,comercio
2237,Amcorespp,-25.63897757,-48.43618672,associacao
2238,"ACAMARB - Associação de Catadores de Borrazópolis",-23.9136092,-51.6201175,cooperativa
2239,type,-23.471632,-46.779972,comercio
2240,"Cooperposse - Coop. dos Coletadores de Mat. Rec de St. Antonio de Posse",-22.6026183,-46.9371248,cooperativa
2241,"CooperColômbia",-20.1744043,-48.6912071,cooperativa
2242,"AcaCéu",-25.14548312,-53.85211085,associacao
2243,"ACAJUNQ - Ass. Catadores de Junqueirópolis",-21.50612599,-51.46146297,cooperativa
2244,type,-25.3261391,-49.2714113,cooperativa
2245,Cootracns,-22.9684983,-43.6881417,cooperativa
2246,"Verde Renova Comércio de Material Reciclável",-19.0784452,-46.2042268,comercio
2247,"UNICAP - União dos Catadores de Piranguçu",-22.528325,-45.496899,cooperativa
2248,"Associação dos Agentes Ambientais Cidade Limpa",-27.39097339,-51.20873451,associacao
2249,Recipar,-5.12659339,-49.33140278,comercio
2250,Roseti,-25.6150722,-48.4289542,comercio
2251,"ASCABEV - Associaçao de Catadores de MAterial reciclável de Belo Vale ",-20.41,-44.0272027,associacao
2252,"Reciclagem Sagrada Família Ltdª",-20.0789095,-45.298669,comercio
2253,"Josemar da Reciclagem ",-15.07393028,-57.17851639,comercio
2254,"Depósito de Papel e Plástico Machado",-18.42395974,-49.2327404,comercio
2255,"RECICLAGEM FORTE BACAXÁ",-22.8539429,-42.5334396,comercio
2256,"Carrefour Contagem",-19.95926653,-44.05432284,pev
2257,type,-22.9254281,-45.4395977,cooperativa
2258,"Reciclagem de Sebastianópolis do Sul",-20.6556329,-49.9217524,cooperativa
2259,"Ascamar - bsf",-7.3083256,-38.5052027,cooperativa
2260,type,-15.558129,-47.3243672,comercio
2261,type,-22.94536428,-47.28552103,comercio
2262,"Cooperativa União dos Manipuladores de Resíduos Sólidos e Materiais Recicláveis de Ibitinga",-21.7616301,-48.8180957,cooperativa
2263,COPEL,-16.64398,-49.239366,comercio
2264,type,-16.6445901,-49.3071367,comercio
2265,"PEV - Posto BR Metano - Barra Mansa",-22.55429684,-44.17426586,pev
2266,"Associação de Catadores Preservadores do Meio Ambiente",-19.01408543,-57.62741089,associacao
2267,type,-19.3551587,-47.282773,comercio
2268,type,-23.537881,-46.406453,comercio
2269,type,-22.84772323,-47.10008383,pev
2270,"Comércio de Sucatas Dona Graça",-23.6151893,-47.0407021,comercio
2271,"AGEA Associação de Gestores Ambientais de Caetés",-19.8956144,-43.6773316,cooperativa
2272,"Usina de Triagem de Adamantina",-21.6756772,-51.063572,cooperativa
2273,"Asquare - Associação Quataense de Catadores de Mat Rec de Quatá",-22.2590571,-50.7089067,cooperativa
2274,"Reciclagem Carvalho",-20.6416677,-50.3616193,comercio
2275,"RECO - Reciclagem da Comunidade",-22.97269734,-43.33280325,comercio
2276,"Asmarel - Associação Usina Reciclagem",-22.99311027,-51.94866449,cooperativa
2277,"Sucatas Buriti",-26.1211046,-49.7849758,comercio
2278,"ASCORSI - Associação dos Coletores de Resíduos Sólidos de Itapira",-22.4484747,-46.8255829,cooperativa
2279,type,-22.866065,-43.435421,comercio
2280,"Metape ",-16.48325069,-54.67380524,comercio
2281,type,-12.8623547,-38.2904892,pev
2282,"Associação Catadores de Catanduvas",-25.18358,-53.16412,cooperativa
2283,type,-22.62589512,-43.21987152,cooperativa
2284,"XWJ Ambiental",-26.4790679,-51.9943113,comercio
2285,"Carrefour Presidente Prudente",-22.11734503,-51.40612364,pev
2286,"Comécio de Sucatas Paludo",-29.4299916,-51.9575345,comercio
2287,Sucapaz,-12.92568279,-38.37580204,comercio
2288,VERDECOOP,-12.45266884,-37.93029785,cooperativa
2289,"Associação Lagoão - Central de Triagem de Chopinzinho",-25.82461,-52.58368,cooperativa
2290,"ASCARP Associação de Catadores de Material Reciclvél de Porteirinha",-15.7437725,-43.0245856,cooperativa
2291,"Associação de Reciclagem de Capão Branco",-23.9856542,-48.3537407,cooperativa
2292,"Associação de Recicladores Serrano",-29.1207149,-51.1322874,cooperativa
2293,type,-26.281507,-48.8947458,comercio
2294,"PEV - Posto Retiro da Serra - Lavrinhas",-22.59816362,-44.88670349,pev
2295,"PLETSCH E PLETSCH TRANPORTES LTDA.",-29.404683,-51.628547,comercio
2296,type,-3.7147423,-38.5435293,cooperativa
2297,"Acripa - Associação dos Catadores de Ipaussu",-23.0565709,-49.6207512,associacao
2298,"Cooperativa Unidos da Vitória",-22.84699159,-47.09671497,cooperativa
2299,"Associação de Catadores de Atalaia",-23.2023524,-51.9431659,cooperativa
2300,"CIGRES - Consórcio Intermunicipal de Gestão de Resíduos Sólidos",-28.5715313,-52.5951525,triagem
2301,type,-23.6264134,-46.5907461,comercio
2302,"Assoc. Catadores Jabiranga",-22.9748899,-44.307362,cooperativa
2303,"Comércio de Sucatas Geller",-28.6463883,-52.929436,comercio
2304,"Reciclagem Ipaussu",-23.069743,-49.6051361,comercio
2305,ASCAITA,-15.0986343,-44.096307,associacao
2306,"Cooperativa Recicla Formosa",-15.5346183,-47.3318973,cooperativa
2307,"Reciclagem Inhumas ",-16.38155893,-49.49834347,comercio
2308,type,-22.6227242,-43.1976249,pev
2309,"ASCAMPA- Associação de Catadores e Catadoras de Materiais Recicláveis da Região Centro Norte de Palmas ",-10.17935837,-48.34842682,cooperativa
2310,"CAELF - Cooperativa de Catadores de Lauro de Freitas ",-12.885013,-38.322556,cooperativa
2311,type,-25.0907955,-50.1501864,pev
2312,"Assemare - Associação de Gália",-22.2914106,-49.5559392,associacao
2313,"RECICLE TRIAGEM E COMPOSTAGEM ",-28.2745192,-49.1630579,comercio
2314,"O.R. Reciclagem ",-14.7696864,-39.2749801,comercio
2315,"Grupo de Catadores de Ipameri",-17.725308,-48.1588478,cooperativa
2316,"COOPERATIVA DOS CATADORES DE MATERIAIS RECICLÁVEIS DE SERRA TALHADA - COOPECAMAREST",-7.9828209,-38.3007551,cooperativa
2317,"Brando Serviços e Transportes Ltda ",-10.9095421,-37.0747732,comercio
2318,"Associação de Catadores de Cantagalo",-25.37886186,-52.1312347,cooperativa
2319,type,-22.90827782,-43.66520405,cooperativa
2320,type,-29.8846303,-51.1809801,pev
2321,type,-21.2530298,-44.9986763,pev
2322,ACARF,-20.278538,-50.271021,cooperativa
2323,"UTC Dom Silvério",-20.1477694,-42.9543611,cooperativa
2324,type,-1.40274528,-48.47000599,cooperativa
2325,"William Christian da Silva",-22.9795523,-43.6819542,pev
2326,type,-20.6312495,-49.6576606,comercio
2327,"COTRAG - Cooperativa de Trabalho de Reciclagem, Limpeza e Conservação de Guarapari",-20.622408,-40.4684003,cooperativa
2328,"Açai 5",-23.7593407,-45.906248,pev
2329,type,-19.767576,-44.087245,cooperativa
2330,"UTC Bonfim",-20.3306116,-44.2370432,triagem
2331,type,-30.014813,-51.21216,comercio
2332,"UTC - Usina de Triagem e Compostagem de Ilicinea",-20.9361437,-45.8281162,cooperativa
2333,Coopcmari,-1.35522602,-48.34301949,cooperativa
2334,type,-20.39094223,-49.99311447,comercio
2335,"Central de Triagem de Cornélio Procopio",-23.319806,-50.601478,cooperativa
2336,"WB Duarte Comércio",-19.909403,-49.3693555,comercio
2337,"Veloso Rodrigues (Antigo Muller Marioza)",-22.2413302,-45.941967,comercio
2338,type,-16.6159757,-48.9547004,pev
2339,COREPAM,-15.63605531,-55.94281197,cooperativa
2340,Arcolimp,-20.2436268,-47.4785821,comercio
2341,"PEV - HIPER VITORIA DA CONQUISTA",-14.8547923,-40.8268244,pev
2342,"Boa Vista Comércio de Reciclagem ",-24.770082,-50.010695,comercio
2343,"PEV - NACIONAL ROSARIO-C.LARGO",-30.2497924,-54.9136499,pev
2344,type,-13.0017921,-38.4633059,pev
2345,type,-27.0988632,-52.5935556,cooperativa
2346,type,-16.66098,-49.387317,cooperativa
2347,type,-31.75579486,-52.33097076,pev
2348,type,-9.377704,-40.5105553,comercio
2349,"SJ Nogueira de Vasconcelos Sucatas Metálicas",-3.7290871,-40.9996282,comercio
2350,type,-22.995175,-47.4944201,pev
2351,"Cooperativa de Catadores de Materiais Recicláveis de Mongaguá",-24.1407276,-46.7142399,cooperativa
2352,"ACRAP - Associação de Catadores de Material Reciclável de Além Paraíba",-21.8792356,-42.6924184,associacao
2353,"Usina de TRiagem e compostagem de Lagamar",-18.180798,-46.8086727,cooperativa
2354,type,-23.0302207,-45.5466099,comercio
2355,type,-23.5835143,-48.0271481,pev
2356,"ACIMARTA  Associação de Catadores Irmã Marta",-4.5703107,-45.1304773,associacao
2357,type,-23.52185065,-46.63644791,cooperativa
2358,"INDUPLAS - Industria e Reciclagem de Embalagens Plásticas Ltda",-11.2472526,-37.4285444,comercio
2359,type,-21.959923,-46.799358,comercio
2360,"Recicla Sul Brasil Ltda",-27.0815354,-50.8886815,comercio
2361,type,-25.5212865,-54.5855111,pev
2362,"CAMAR - Centro de Aproveitamento de Materiais Reciclável de Mariana",-20.3559139,-43.4221421,cooperativa
2363,"WG Reciclagem Ltda ",-19.1591873,-45.4477047,comercio
2364,"Papéis Zambelli",-22.8355625,-47.0390443,comercio
2365,"Unidade de Tratamento de Resíduos Sólidos de Mucurici",-18.0992425,-40.5223985,triagem
2366,type,-21.0169841,-48.0401108,comercio
2367,"Reciclagem da Dona Ana",-21.0806273,-49.2403122,comercio
2368,type,-22.6592479,-50.4408626,cooperativa
2369,"Cooperativa de Catadores de Itaitinga",-3.972097,-38.5289788,cooperativa
2370,"Ferropel Reciclagem e Transporte ltda",-29.3002313,-49.7703672,comercio
